local_datetime,canopy_cover,species,site,method
2018-10-11T12:00:00,48.4,Unknown,MAC Field Scanner Season 6 Range 40 Column 15 W,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,55.1,Unknown,MAC Field Scanner Season 6 Range 28 Column 6 W,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,83.7,Unknown,MAC Field Scanner Season 6 Range 12 Column 16 W,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,79,Unknown,MAC Field Scanner Season 6 Range 33 Column 4 W,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,27.8,Unknown,MAC Field Scanner Season 6 Range 29 Column 7 W,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,37.2,Unknown,MAC Field Scanner Season 6 Range 21 Column 4 E,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,48.3,Unknown,MAC Field Scanner Season 6 Range 35 Column 4,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,35.7,Unknown,MAC Field Scanner Season 6 Range 22 Column 13 W,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,72.8,Unknown,MAC Field Scanner Season 6 Range 38 Column 13,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,39.4,Unknown,MAC Field Scanner Season 6 Range 21 Column 6 W,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,68.5,Unknown,MAC Field Scanner Season 6 Range 41 Column 7 W,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,66.6,Unknown,MAC Field Scanner Season 6 Range 2 Column 12 W,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,60.8,Unknown,MAC Field Scanner Season 6 Range 18 Column 7 E,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,59.7,Unknown,MAC Field Scanner Season 6 Range 38 Column 7 W,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,67.4,Unknown,MAC Field Scanner Season 6 Range 3 Column 12 E,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,80.1,Unknown,MAC Field Scanner Season 6 Range 9 Column 10,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,25.6,Unknown,MAC Field Scanner Season 6 Range 36 Column 13 E,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,72.9,Unknown,MAC Field Scanner Season 6 Range 2 Column 13,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,70,Unknown,MAC Field Scanner Season 6 Range 7 Column 4,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,61.6,Unknown,MAC Field Scanner Season 6 Range 7 Column 12 E,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,70.7,Unknown,MAC Field Scanner Season 6 Range 5 Column 6 W,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,64.1,Unknown,MAC Field Scanner Season 6 Range 8 Column 14 W,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,62.2,Unknown,MAC Field Scanner Season 6 Range 26 Column 2 W,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,83,Unknown,MAC Field Scanner Season 6 Range 9 Column 4 W,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,60.2,Unknown,MAC Field Scanner Season 6 Range 10 Column 14 W,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,73.3,Unknown,MAC Field Scanner Season 6 Range 13 Column 7,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,36.4,Unknown,MAC Field Scanner Season 6 Range 35 Column 2 E,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,39.6,Unknown,MAC Field Scanner Season 6 Range 47 Column 10 E,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,56.3,Unknown,MAC Field Scanner Season 6 Range 3 Column 9,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,77.1,Unknown,MAC Field Scanner Season 6 Range 8 Column 15 E,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,42.8,Unknown,MAC Field Scanner Season 6 Range 47 Column 11 E,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,67.8,Unknown,MAC Field Scanner Season 6 Range 6 Column 4,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,49.2,Unknown,MAC Field Scanner Season 6 Range 50 Column 7 E,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,54.3,Unknown,MAC Field Scanner Season 6 Range 28 Column 13 W,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,77.9,Unknown,MAC Field Scanner Season 6 Range 8 Column 11 E,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,64.5,Unknown,MAC Field Scanner Season 6 Range 3 Column 11 W,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,46.8,Unknown,MAC Field Scanner Season 6 Range 38 Column 11 E,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,67.6,Unknown,MAC Field Scanner Season 6 Range 29 Column 1 E,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,73.7,Unknown,MAC Field Scanner Season 6 Range 29 Column 16,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,75.8,Unknown,MAC Field Scanner Season 6 Range 6 Column 14 E,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,79.4,Unknown,MAC Field Scanner Season 6 Range 54 Column 7,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,69.7,Unknown,MAC Field Scanner Season 6 Range 34 Column 16 W,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,32.2,Unknown,MAC Field Scanner Season 6 Range 18 Column 14 W,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,82.3,Unknown,MAC Field Scanner Season 6 Range 2 Column 10 W,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,58.2,Unknown,MAC Field Scanner Season 6 Range 47 Column 7,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,42,Unknown,MAC Field Scanner Season 6 Range 28 Column 14 W,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,56.5,Unknown,MAC Field Scanner Season 6 Range 38 Column 10 E,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,53.8,Unknown,MAC Field Scanner Season 6 Range 30 Column 2 W,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,45.9,Unknown,MAC Field Scanner Season 6 Range 19 Column 8 E,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,67.3,Unknown,MAC Field Scanner Season 6 Range 2 Column 14 E,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,18.1,Unknown,MAC Field Scanner Season 6 Range 14 Column 11 E,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,49.6,Unknown,MAC Field Scanner Season 6 Range 41 Column 12,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,59.9,Unknown,MAC Field Scanner Season 6 Range 22 Column 1 W,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,57.9,Unknown,MAC Field Scanner Season 6 Range 18 Column 4 E,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,10.3,Unknown,MAC Field Scanner Season 6 Range 15 Column 10 W,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,18.7,Unknown,MAC Field Scanner Season 6 Range 16 Column 6 W,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,79.5,Unknown,MAC Field Scanner Season 6 Range 9 Column 15 E,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,34.3,Unknown,MAC Field Scanner Season 6 Range 37 Column 5 E,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,77.4,Unknown,MAC Field Scanner Season 6 Range 2 Column 15 E,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,67.8,Unknown,MAC Field Scanner Season 6 Range 7 Column 14 E,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,43.4,Unknown,MAC Field Scanner Season 6 Range 46 Column 13,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,69.3,Unknown,MAC Field Scanner Season 6 Range 23 Column 5,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,43,Unknown,MAC Field Scanner Season 6 Range 28 Column 12,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,39,Unknown,MAC Field Scanner Season 6 Range 20 Column 11 W,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,71.7,Unknown,MAC Field Scanner Season 6 Range 13 Column 6 W,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,60,Unknown,MAC Field Scanner Season 6 Range 42 Column 10 W,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,57.9,Unknown,MAC Field Scanner Season 6 Range 26 Column 11 E,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,55.8,Unknown,MAC Field Scanner Season 6 Range 4 Column 14,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,55,Unknown,MAC Field Scanner Season 6 Range 25 Column 5 E,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,83.5,Unknown,MAC Field Scanner Season 6 Range 45 Column 16 W,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,21.7,Unknown,MAC Field Scanner Season 6 Range 20 Column 14 E,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,56.9,Unknown,MAC Field Scanner Season 6 Range 40 Column 3 W,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,71.7,Unknown,MAC Field Scanner Season 6 Range 30 Column 11 W,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,54.3,Unknown,MAC Field Scanner Season 6 Range 40 Column 9,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,37.4,Unknown,MAC Field Scanner Season 6 Range 29 Column 6 W,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,55.4,Unknown,MAC Field Scanner Season 6 Range 50 Column 7,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,66.5,Unknown,MAC Field Scanner Season 6 Range 20 Column 1 E,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,62.2,Unknown,MAC Field Scanner Season 6 Range 4 Column 8 E,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,79.5,Unknown,MAC Field Scanner Season 6 Range 36 Column 10 W,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,42.1,Unknown,MAC Field Scanner Season 6 Range 50 Column 4,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,79.1,Unknown,MAC Field Scanner Season 6 Range 52 Column 14 E,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,50.2,Unknown,MAC Field Scanner Season 6 Range 28 Column 4 E,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,51.7,Unknown,MAC Field Scanner Season 6 Range 32 Column 13 E,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,66.5,Unknown,MAC Field Scanner Season 6 Range 1 Column 5,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,68.2,Unknown,MAC Field Scanner Season 6 Range 27 Column 2,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,19.5,Unknown,MAC Field Scanner Season 6 Range 16 Column 7,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,61.7,Unknown,MAC Field Scanner Season 6 Range 12 Column 5 E,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,19.9,Unknown,MAC Field Scanner Season 6 Range 28 Column 11 E,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,82.9,Unknown,MAC Field Scanner Season 6 Range 52 Column 12 E,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,54,Unknown,MAC Field Scanner Season 6 Range 35 Column 8,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,23.8,Unknown,MAC Field Scanner Season 6 Range 16 Column 7 W,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,26.1,Unknown,MAC Field Scanner Season 6 Range 14 Column 11,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,19,Unknown,MAC Field Scanner Season 6 Range 16 Column 6,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,76.1,Unknown,MAC Field Scanner Season 6 Range 13 Column 9 W,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,60.9,Unknown,MAC Field Scanner Season 6 Range 30 Column 7 W,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,40.3,Unknown,MAC Field Scanner Season 6 Range 33 Column 14 E,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,37.8,Unknown,MAC Field Scanner Season 6 Range 23 Column 9 W,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,51,Unknown,MAC Field Scanner Season 6 Range 43 Column 10 W,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,68.6,Unknown,MAC Field Scanner Season 6 Range 54 Column 6 W,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,68.7,Unknown,MAC Field Scanner Season 6 Range 14 Column 16 E,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,46.9,Unknown,MAC Field Scanner Season 6 Range 49 Column 8 E,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,46.1,Unknown,MAC Field Scanner Season 6 Range 21 Column 14 E,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,80.2,Unknown,MAC Field Scanner Season 6 Range 13 Column 9 E,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,9.32,Unknown,MAC Field Scanner Season 6 Range 16 Column 12 W,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,57.1,Unknown,MAC Field Scanner Season 6 Range 26 Column 13 E,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,64.5,Unknown,MAC Field Scanner Season 6 Range 54 Column 13 E,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,67,Unknown,MAC Field Scanner Season 6 Range 39 Column 1 E,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,52.5,Unknown,MAC Field Scanner Season 6 Range 30 Column 13 E,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,71.2,Unknown,MAC Field Scanner Season 6 Range 33 Column 3 W,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,51.8,Unknown,MAC Field Scanner Season 6 Range 28 Column 6,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,53.5,Unknown,MAC Field Scanner Season 6 Range 45 Column 12 E,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,46.5,Unknown,MAC Field Scanner Season 6 Range 26 Column 7,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,50.3,Unknown,MAC Field Scanner Season 6 Range 27 Column 6,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,36.6,Unknown,MAC Field Scanner Season 6 Range 50 Column 6,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,55.1,Unknown,MAC Field Scanner Season 6 Range 36 Column 2,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,66.6,Unknown,MAC Field Scanner Season 6 Range 30 Column 14 E,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,66.1,Unknown,MAC Field Scanner Season 6 Range 20 Column 16 W,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,70.7,Unknown,MAC Field Scanner Season 6 Range 35 Column 7 W,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,34.2,Unknown,MAC Field Scanner Season 6 Range 21 Column 3 W,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,24.6,Unknown,MAC Field Scanner Season 6 Range 50 Column 12 E,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,68.3,Unknown,MAC Field Scanner Season 6 Range 5 Column 2 E,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,11.1,Unknown,MAC Field Scanner Season 6 Range 16 Column 11 E,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,45.2,Unknown,MAC Field Scanner Season 6 Range 43 Column 13 W,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,75.1,Unknown,MAC Field Scanner Season 6 Range 5 Column 5 W,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,70.7,Unknown,MAC Field Scanner Season 6 Range 6 Column 6 E,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,72.7,Unknown,MAC Field Scanner Season 6 Range 31 Column 14,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,35.7,Unknown,MAC Field Scanner Season 6 Range 42 Column 7,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,56.9,Unknown,MAC Field Scanner Season 6 Range 24 Column 14,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,53.5,Unknown,MAC Field Scanner Season 6 Range 3 Column 8,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,45.3,Unknown,MAC Field Scanner Season 6 Range 27 Column 3 W,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,38.3,Unknown,MAC Field Scanner Season 6 Range 44 Column 15 E,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,60.6,Unknown,MAC Field Scanner Season 6 Range 51 Column 4 W,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,71.5,Unknown,MAC Field Scanner Season 6 Range 12 Column 4 W,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,39.4,Unknown,MAC Field Scanner Season 6 Range 21 Column 4,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,66.6,Unknown,MAC Field Scanner Season 6 Range 49 Column 16 E,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,71.2,Unknown,MAC Field Scanner Season 6 Range 28 Column 1,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,29.5,Unknown,MAC Field Scanner Season 6 Range 39 Column 15 E,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,59.1,Unknown,MAC Field Scanner Season 6 Range 9 Column 7 E,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,50.4,Unknown,MAC Field Scanner Season 6 Range 40 Column 7,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,33.6,Unknown,MAC Field Scanner Season 6 Range 48 Column 2 E,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,15.3,Unknown,MAC Field Scanner Season 6 Range 16 Column 7 E,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,57.5,Unknown,MAC Field Scanner Season 6 Range 4 Column 10,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,37.6,Unknown,MAC Field Scanner Season 6 Range 32 Column 5,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,36.5,Unknown,MAC Field Scanner Season 6 Range 41 Column 9 E,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,62.5,Unknown,MAC Field Scanner Season 6 Range 51 Column 9 E,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,66,Unknown,MAC Field Scanner Season 6 Range 25 Column 4 W,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,68.2,Unknown,MAC Field Scanner Season 6 Range 41 Column 11 W,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,48,Unknown,MAC Field Scanner Season 6 Range 49 Column 8 W,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,35.9,Unknown,MAC Field Scanner Season 6 Range 23 Column 6,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,74,Unknown,MAC Field Scanner Season 6 Range 10 Column 13 W,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,86,Unknown,MAC Field Scanner Season 6 Range 53 Column 2 W,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,60.5,Unknown,MAC Field Scanner Season 6 Range 21 Column 13 E,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,50.1,Unknown,MAC Field Scanner Season 6 Range 36 Column 15 W,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,57.5,Unknown,MAC Field Scanner Season 6 Range 32 Column 8 E,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,63,Unknown,MAC Field Scanner Season 6 Range 36 Column 11,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,73.2,Unknown,MAC Field Scanner Season 6 Range 9 Column 13 E,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,49,Unknown,MAC Field Scanner Season 6 Range 24 Column 4,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,48.2,Unknown,MAC Field Scanner Season 6 Range 48 Column 7 E,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,22.7,Unknown,MAC Field Scanner Season 6 Range 38 Column 15 E,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,54,Unknown,MAC Field Scanner Season 6 Range 35 Column 4 E,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,59.9,Unknown,MAC Field Scanner Season 6 Range 54 Column 16 E,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,65.2,Unknown,MAC Field Scanner Season 6 Range 38 Column 1,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,74.6,Unknown,MAC Field Scanner Season 6 Range 11 Column 2,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,69.7,Unknown,MAC Field Scanner Season 6 Range 10 Column 9 W,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,53.2,Unknown,MAC Field Scanner Season 6 Range 32 Column 3,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,55.5,Unknown,MAC Field Scanner Season 6 Range 45 Column 13 W,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,33.3,Unknown,MAC Field Scanner Season 6 Range 39 Column 13 E,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,75.1,Unknown,MAC Field Scanner Season 6 Range 8 Column 5 W,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,40.4,Unknown,MAC Field Scanner Season 6 Range 48 Column 2 W,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,56.6,Unknown,MAC Field Scanner Season 6 Range 17 Column 2,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,73.3,Unknown,MAC Field Scanner Season 6 Range 50 Column 1 E,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,28.1,Unknown,MAC Field Scanner Season 6 Range 25 Column 13 W,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,77.1,Unknown,MAC Field Scanner Season 6 Range 37 Column 16 E,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,60.6,Unknown,MAC Field Scanner Season 6 Range 32 Column 2 E,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,51.7,Unknown,MAC Field Scanner Season 6 Range 23 Column 3 E,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,77.8,Unknown,MAC Field Scanner Season 6 Range 10 Column 16 E,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,70,Unknown,MAC Field Scanner Season 6 Range 54 Column 15,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,61.6,Unknown,MAC Field Scanner Season 6 Range 45 Column 15 E,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,53.8,Unknown,MAC Field Scanner Season 6 Range 52 Column 8 E,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,45.4,Unknown,MAC Field Scanner Season 6 Range 52 Column 2,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,57.2,Unknown,MAC Field Scanner Season 6 Range 12 Column 14,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,44.6,Unknown,MAC Field Scanner Season 6 Range 41 Column 4 W,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,67.5,Unknown,MAC Field Scanner Season 6 Range 9 Column 1 E,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,66.3,Unknown,MAC Field Scanner Season 6 Range 36 Column 10,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,44.5,Unknown,MAC Field Scanner Season 6 Range 31 Column 6,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,63.1,Unknown,MAC Field Scanner Season 6 Range 23 Column 5 E,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,57.3,Unknown,MAC Field Scanner Season 6 Range 26 Column 11,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,49.5,Unknown,MAC Field Scanner Season 6 Range 25 Column 3 E,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,65.5,Unknown,MAC Field Scanner Season 6 Range 11 Column 11,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,25.6,Unknown,MAC Field Scanner Season 6 Range 43 Column 14,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,42.9,Unknown,MAC Field Scanner Season 6 Range 35 Column 4 W,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,58.3,Unknown,MAC Field Scanner Season 6 Range 45 Column 10 E,Green Canopy Cover Estimation from Field Scanner RGB images
2018-10-11T12:00:00,86.1,Unknown,MAC Field Scanner Season 6 Range 6 Column 16 W,Green Canopy Cover Estimation from Field Scanner RGB images
